datetime_date,datetime_time,mw
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,2107.376
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,1516.023
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,32.449
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,1518.483
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,2400.596
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,2037.131
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,7152.091
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,37
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,566.887
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,4829.173
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,2895.149
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,5370.008
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,2232.224
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,4817.993
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,161.046
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,405.302
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,146.99
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,64.152
11/19/2020 3:00:00 PM,11/19/2020 10:00:00 AM,91762.242
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,821.704
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,4657.157
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,3207.35
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,640.669
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,6363.295
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,5883.342
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,3448.413
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,10477.732
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,2037
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,2950.061
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,11710.943
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,2007.987
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,1503.6
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,30.887
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,1456.096
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,2271.637
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,1992.976
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,7050.538
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,39
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,570.966
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,4705.826
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,2768.418
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,5226.699
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,2232.48
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,4674.942
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,156.869
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,378.461
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,142.784
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,61.123
11/19/2020 4:00:00 PM,11/19/2020 11:00:00 AM,89468.955
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,793.403
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,4431.742
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,3217.186
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,597.562
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,6305.786
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,5716.208
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,3367.379
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,10453.747
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,2008
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,2931.406
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,11344.627
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,1949.583
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,1474.751
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,29.328
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,1385.242
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,2201.552
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,1974.644
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,6962.616
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,37
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,547.519
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,4606.64
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,2788.368
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,5130.645
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,2176.317
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,4608.001
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,156.514
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,371.949
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,137.938
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,59.838
11/19/2020 5:00:00 PM,11/19/2020 12:00:00 PM,87765.491
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,840.284
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,4296.589
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,3038.623
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,580.076
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,6246.101
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,5588.822
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,3312.964
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,10397.475
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,1894
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,2972.595
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,11048.943
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,1921.642
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,1459.169
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,29.36
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,1343.057
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,2236.946
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,1966.953
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,6901.903
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,34
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,529.997
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,4531.042
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,2686.088
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,5058.097
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,2152.876
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,4641.139
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,155.157
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,354.359
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,137.514
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,64.583
11/19/2020 6:00:00 PM,11/19/2020 1:00:00 PM,86420.354
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,890.268
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,4207.672
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,3060.601
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,567.45
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,6094.108
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,5448.679
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,3287.869
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,10354.859
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,1956
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,2829.156
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,10893.979
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,1938.783
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,1442.731
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,28.344
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,1297.965
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,2335.711
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,1955.025
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,6797.037
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,31
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,527.054
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,4509.85
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,2716.12
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,4994.554
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,2111.755
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,4819.063
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,155.793
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,351.578
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,133.536
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,70.607
11/19/2020 7:00:00 PM,11/19/2020 2:00:00 PM,85807.147
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,976.452
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,4155.704
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,2947.092
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,560.208
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,6035.334
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,5409.105
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,3341.565
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,10252.961
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,1917
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,2802.754
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,11039.382
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,1983.937
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,1426.898
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,28.872
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,1267.236
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,2512.895
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,1952.557
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,6675.742
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,33
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,517.622
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,4542.716
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,2712.299
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,4981.985
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,2064.394
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,4953.549
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,157.216
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,364.115
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,132.691
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,76.486
11/19/2020 8:00:00 PM,11/19/2020 3:00:00 PM,85821.767
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,1066.647
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,4211.441
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,2982.013
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,557.639
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,6043.183
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,5511.78
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,3500.981
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,10165.644
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,1917
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,2782.889
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,11609.121
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,2128.87
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,1448.102
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,31.386
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,1308.711
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,2725.644
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,1994.355
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,6657.913
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,35
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,527.713
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,4701.237
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,2828.817
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,5116.274
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,2101.518
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,5169.157
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,169.04
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,400.883
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,137.865
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,81.953
11/19/2020 9:00:00 PM,11/19/2020 4:00:00 PM,87912.776
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,1163.526
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,4482.302
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,3101.671
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,592.423
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,6362.434
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,5892.526
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,3800.691
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,10455.41
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,2010
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,2913.906
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,12622.496
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,2320.187
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,1518.13
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,33.491
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,1395.29
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,2906.756
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,2083.454
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,6999.246
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,36
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,549.035
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,4957.471
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,3014.747
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,5337.026
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,2152.069
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,5412.736
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,180.733
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,451.088
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,147.435
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,86.724
11/19/2020 10:00:00 PM,11/19/2020 5:00:00 PM,92979.003
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,1164.327
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,4660.576
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,3115.85
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,618.711
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,6413.007
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,5928.78
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,3823.203
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,10809.739
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,2043
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,2989.121
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,12794.907
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,2337.004
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,1527.742
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,33.521
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,1504.731
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,2927.195
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,2075.44
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,7040.803
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,38
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,546.929
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,4902.286
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,2937.885
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,5279.272
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,2158.856
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,5346.041
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,179.296
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,460.356
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,147.556
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,85.42
11/19/2020 11:00:00 PM,11/19/2020 6:00:00 PM,93889.554
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,1144.565
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,4716.279
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,3097.346
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,633.031
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,6293.443
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,5900.705
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,3747.685
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,10626.718
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,2009
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,2937.114
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,12691.495
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,2303.445
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,1474.897
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,32.99
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,1491.663
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,2836.981
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,2031.845
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,6961.897
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,34
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,521.545
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,4758.374
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,2886.527
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,5177.927
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,2097.287
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,5231.011
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,173.369
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,455.039
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,145.246
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,83.394
11/20/2020 12:00:00 AM,11/19/2020 7:00:00 PM,92494.818
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,1100.43
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,4709.032
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,3032.155
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,636.238
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,6158.983
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,5774.203
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,3644.885
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,10370.028
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,1949
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,2827.914
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,12455.528
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,2234.928
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,1444.58
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,30.885
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,1480.622
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,2728.579
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,1971.327
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,6765.062
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,35
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,525.638
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,4607.194
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,2772.619
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,5023.204
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,2030.065
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,5064.879
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,166.289
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,442.626
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,140.878
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,80.348
11/20/2020 1:00:00 AM,11/19/2020 8:00:00 PM,90203.119
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,1040.04
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,4627.241
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,2932.969
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,635.239
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,5915.682
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,5580.537
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,3472.748
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,10062.81
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,1871
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,2717.656
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,12027.712
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,2126.756
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,1372.228
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,29.362
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,1430.789
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,2574.256
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,1894.837
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,6474.416
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,37
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,511.983
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,4431.522
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,2654.254
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,4804.055
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,1945.161
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,4838.434
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,156.406
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,419.547
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,133.029
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,76.55
11/20/2020 2:00:00 AM,11/19/2020 9:00:00 PM,86794.219
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,978.092
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,4534.677
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,2796.26
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,625.712
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,5587.315
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,5319.76
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,3263.715
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,9643.666
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,1780
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,2560.873
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,11482.875
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,1992.751
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,1289.95
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,26.778
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,1398.785
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,2382.144
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,1791.281
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,6134.255
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,36
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,479.916
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,4133.175
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,2498.46
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,4516.793
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,1856.468
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,4558.865
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,143.558
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,391.511
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,121.491
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,71.935
11/20/2020 3:00:00 AM,11/19/2020 10:00:00 PM,82397.061
11/20/2020 4:00:00 AM,11/19/2020 11:00:00 PM,903.354
11/20/2020 4:00:00 AM,11/19/2020 11:00:00 PM,4388.954
11/20/2020 4:00:00 AM,11/19/2020 11:00:00 PM,2712.318
